timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092307.1783626,"-18.0,0.0,0.0","-9.0,0.0,0.0","-46.0,0.0,0.0","12.0,0.0,0.0","0,0,0"
1747092307.2305543,"-14.0,0.0,0.0","-1.0,0.0,0.0","-35.0,0.0,0.0","15.0,0.0,0.0","0,0,0"
1747092307.2807357,"-9.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","54.0,0.0,0.0","0,0,0"
1747092307.330814,"-8.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.3820028,"-8.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","56.0,0.0,0.0","0,0,0"
1747092307.4321399,"-6.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","56.0,0.0,0.0","0,0,0"
1747092307.4826949,"-5.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","56.0,0.0,0.0","0,0,0"
1747092307.5333142,"-5.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","56.0,0.0,0.0","0,0,0"
1747092307.5839393,"-6.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.6425607,"-5.0,0.0,0.0","-1.0,0.0,0.0","11.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.693922,"-5.0,0.0,0.0","-1.0,0.0,0.0","46.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.7442122,"-5.0,0.0,0.0","-3.0,0.0,0.0","53.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.7947886,"-5.0,0.0,0.0","-6.0,0.0,0.0","61.0,0.0,0.0","55.0,0.0,0.0","0,0,0"
1747092307.8448243,"-4.0,0.0,0.0","-6.0,0.0,0.0","72.0,0.0,0.0","58.0,0.0,0.0","0,0,0"
1747092307.8948393,"-4.0,0.0,0.0","-6.0,0.0,0.0","72.0,0.0,0.0","58.0,0.0,0.0","0,0,0"
1747092307.9455562,"-4.0,0.0,0.0","-6.0,0.0,0.0","84.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092307.995869,"-1.0,0.0,0.0","-3.0,0.0,0.0","84.0,0.0,0.0","73.0,0.0,0.0","0,0,0"
1747092308.046727,"1.0,0.0,0.0","0.0,0.0,0.0","84.0,0.0,0.0","74.0,0.0,0.0","0,0,0"
1747092308.0977254,"2.0,0.0,0.0","13.0,0.0,0.0","84.0,0.0,0.0","74.0,0.0,0.0","0,0,0"
1747092308.1486151,"5.0,0.0,0.0","17.0,0.0,0.0","84.0,0.0,0.0","74.0,0.0,0.0","0,0,0"
1747092308.1987305,"22.0,0.0,0.0","34.0,0.0,0.0","83.0,0.0,0.0","72.0,0.0,0.0","0,0,0"
1747092308.2488818,"32.0,0.0,0.0","52.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.2996106,"51.0,0.0,0.0","58.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.3499875,"53.0,0.0,0.0","46.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.4001307,"64.0,0.0,0.0","53.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.4508,"71.0,0.0,0.0","61.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.5018604,"77.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.552765,"78.0,0.0,0.0","69.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.6028347,"80.0,0.0,0.0","71.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.6530223,"81.0,0.0,0.0","71.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.7031803,"81.0,0.0,0.0","71.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.7539008,"82.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.804718,"83.0,0.0,0.0","71.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.855322,"81.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.9062047,"81.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092308.9568799,"81.0,0.0,0.0","64.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.0085068,"77.0,0.0,0.0","60.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.0586512,"74.0,0.0,0.0","56.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.1092906,"66.0,0.0,0.0","53.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.1599882,"57.0,0.0,0.0","58.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.2106874,"47.0,0.0,0.0","54.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092309.2613213,"24.0,0.0,0.0","41.0,0.0,0.0","-24.0,0.0,0.0","70.0,0.0,0.0","0,0,0"
1747092309.3116648,"18.0,0.0,0.0","33.0,0.0,0.0","-24.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092309.3624978,"1.0,0.0,0.0","18.0,0.0,0.0","-24.0,0.0,0.0","72.0,0.0,0.0","0,0,0"
1747092309.4135644,"-9.0,0.0,0.0","8.0,0.0,0.0","95.0,0.0,0.0","78.0,0.0,0.0","0,0,0"
1747092309.4638345,"-15.0,0.0,0.0","-8.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.5146062,"-19.0,0.0,0.0","-15.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.5647705,"-21.0,0.0,0.0","-18.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.6148365,"-26.0,0.0,0.0","-21.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.6649675,"-28.0,0.0,0.0","-24.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.7150528,"-29.0,0.0,0.0","-25.0,0.0,0.0","97.0,0.0,0.0","79.0,0.0,0.0","0,0,0"
1747092309.7664952,"-29.0,0.0,0.0","-25.0,0.0,0.0","96.0,0.0,0.0","76.0,0.0,0.0","0,0,0"
1747092309.8165426,"-29.0,0.0,0.0","-25.0,0.0,0.0","96.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092309.8678555,"-29.0,0.0,0.0","-25.0,0.0,0.0","90.0,0.0,0.0","70.0,0.0,0.0","0,0,0"
1747092309.9179661,"-29.0,0.0,0.0","-26.0,0.0,0.0","79.0,0.0,0.0","68.0,0.0,0.0","0,0,0"
1747092309.9686196,"-29.0,0.0,0.0","-26.0,0.0,0.0","79.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.0186255,"-29.0,0.0,0.0","-26.0,0.0,0.0","79.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.0686574,"-29.0,0.0,0.0","-26.0,0.0,0.0","78.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.1187596,"-28.0,0.0,0.0","-25.0,0.0,0.0","76.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.1689062,"-27.0,0.0,0.0","-25.0,0.0,0.0","73.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.2225487,"-27.0,0.0,0.0","-24.0,0.0,0.0","73.0,0.0,0.0","67.0,0.0,0.0","0,0,0"
1747092310.2736013,"-26.0,0.0,0.0","-23.0,0.0,0.0","69.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092310.323812,"-25.0,0.0,0.0","-22.0,0.0,0.0","69.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092310.373855,"-24.0,0.0,0.0","-21.0,0.0,0.0","66.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092310.424517,"-22.0,0.0,0.0","-8.0,0.0,0.0","45.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092310.4754689,"-19.0,0.0,0.0","-6.0,0.0,0.0","31.0,0.0,0.0","71.0,0.0,0.0","0,0,0"
1747092310.5256717,"-18.0,0.0,0.0","-1.0,0.0,0.0","-15.0,0.0,0.0","57.0,0.0,0.0","0,0,0"
1747092310.576145,"-17.0,0.0,0.0","-1.0,0.0,0.0","-17.0,0.0,0.0","52.0,0.0,0.0","0,0,0"
1747092310.6265373,"-16.0,0.0,0.0","0.0,0.0,0.0","-19.0,0.0,0.0","31.0,0.0,0.0","0,0,0"
1747092310.6768293,"-14.0,0.0,0.0","1.0,0.0,0.0","-24.0,0.0,0.0","24.0,0.0,0.0","0,0,0"
1747092310.7268662,"-14.0,0.0,0.0","2.0,0.0,0.0","-27.0,0.0,0.0","22.0,0.0,0.0","0,0,0"
1747092310.777124,"-13.0,0.0,0.0","1.0,0.0,0.0","-28.0,0.0,0.0","22.0,0.0,0.0","0,0,0"
1747092310.8276439,"-12.0,0.0,0.0","0.0,0.0,0.0","-29.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092310.8777628,"-11.0,0.0,0.0","0.0,0.0,0.0","-30.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092310.9278865,"-10.0,0.0,0.0","-1.0,0.0,0.0","-30.0,0.0,0.0","19.0,0.0,0.0","0,0,0"
1747092310.978981,"-11.0,0.0,0.0","-1.0,0.0,0.0","-30.0,0.0,0.0","18.0,0.0,0.0","0,0,0"
1747092311.029388,"-11.0,0.0,0.0","-1.0,0.0,0.0","-30.0,0.0,0.0","18.0,0.0,0.0","0,0,0"
1747092311.0797005,"-11.0,0.0,0.0","-1.0,0.0,0.0","-32.0,0.0,0.0","17.0,0.0,0.0","0,0,0"
1747092311.1299794,"-11.0,0.0,0.0","-2.0,0.0,0.0","-32.0,0.0,0.0","17.0,0.0,0.0","0,0,0"
1747092311.1801672,"-11.0,0.0,0.0","-2.0,0.0,0.0","-32.0,0.0,0.0","16.0,0.0,0.0","0,0,0"
1747092311.2305984,"-12.0,0.0,0.0","-4.0,0.0,0.0","-34.0,0.0,0.0","10.0,0.0,0.0","0,0,0"
1747092311.2879508,"-14.0,0.0,0.0","-6.0,0.0,0.0","-36.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092311.3404255,"-15.0,0.0,0.0","-7.0,0.0,0.0","-37.0,0.0,0.0","7.0,0.0,0.0","0,0,0"
1747092311.3906662,"-17.0,0.0,0.0","-12.0,0.0,0.0","-40.0,0.0,0.0","4.0,0.0,0.0","0,0,0"
1747092311.4426665,"-19.0,0.0,0.0","-16.0,0.0,0.0","-42.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.492816,"-29.0,0.0,0.0","-25.0,0.0,0.0","-60.0,0.0,0.0","-11.0,0.0,0.0","0,0,0"
1747092311.5429237,"-31.0,0.0,0.0","-27.0,0.0,0.0","-61.0,0.0,0.0","-13.0,0.0,0.0","0,0,0"
1747092311.5940983,"-46.0,0.0,0.0","-49.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.6446807,"-62.0,0.0,0.0","-62.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.6947072,"-77.0,0.0,0.0","-77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.7451763,"-82.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.7956166,"-90.0,0.0,0.0","-92.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.8465967,"-90.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.898916,"-92.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092311.9495733,"-98.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.0014365,"-99.0,0.0,0.0","-99.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.0518646,"-99.0,0.0,0.0","-98.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.1029778,"-99.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.1536775,"-99.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.2037663,"-98.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.2541375,"-98.0,0.0,0.0","-92.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.3049104,"-98.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.3557863,"-98.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.4067268,"-98.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.4575553,"-97.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.5075617,"-97.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.5580156,"-97.0,0.0,0.0","-92.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.6093004,"-98.0,0.0,0.0","-93.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.6598384,"-100.0,0.0,0.0","-95.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.7105932,"-100.0,0.0,0.0","-95.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.761631,"-100.0,0.0,0.0","-96.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.812711,"-101.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.8639178,"-101.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.9146936,"-101.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092312.9646945,"-101.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.0147815,"-101.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.0657523,"-99.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.1159186,"-95.0,0.0,0.0","-99.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.1665998,"-85.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.2167273,"-68.0,0.0,0.0","-71.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.2679996,"-55.0,0.0,0.0","-58.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092313.318034,"-47.0,0.0,0.0","-43.0,0.0,0.0","0.0,0.0,0.0","-35.0,0.0,0.0","0,0,0"
1747092313.3688662,"-37.0,0.0,0.0","-29.0,0.0,0.0","-59.0,0.0,0.0","-21.0,0.0,0.0","0,0,0"
1747092313.4190197,"-29.0,0.0,0.0","-19.0,0.0,0.0","-54.0,0.0,0.0","-7.0,0.0,0.0","0,0,0"
1747092313.4699194,"-19.0,0.0,0.0","-5.0,0.0,0.0","-35.0,0.0,0.0","11.0,0.0,0.0","0,0,0"
1747092313.5206318,"-15.0,0.0,0.0","6.0,0.0,0.0","-28.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092313.5709257,"-14.0,0.0,0.0","11.0,0.0,0.0","-24.0,0.0,0.0","34.0,0.0,0.0","0,0,0"
1747092313.622496,"-14.0,0.0,0.0","11.0,0.0,0.0","-24.0,0.0,0.0","37.0,0.0,0.0","0,0,0"
1747092313.6726193,"-14.0,0.0,0.0","11.0,0.0,0.0","-24.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092313.722813,"-14.0,0.0,0.0","11.0,0.0,0.0","-24.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092313.7728868,"-14.0,0.0,0.0","11.0,0.0,0.0","-24.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092313.8236723,"-14.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","39.0,0.0,0.0","0,0,0"
1747092313.8738213,"-14.0,0.0,0.0","9.0,0.0,0.0","-25.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092313.9239295,"-14.0,0.0,0.0","9.0,0.0,0.0","-25.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092313.9745598,"-14.0,0.0,0.0","9.0,0.0,0.0","-25.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092314.0246263,"-14.0,0.0,0.0","9.0,0.0,0.0","-25.0,0.0,0.0","38.0,0.0,0.0","0,0,0"
1747092314.0757356,"-14.0,0.0,0.0","9.0,0.0,0.0","-25.0,0.0,0.0","37.0,0.0,0.0","0,0,0"
1747092314.1258411,"-14.0,0.0,0.0","8.0,0.0,0.0","-25.0,0.0,0.0","37.0,0.0,0.0","0,0,0"
1747092314.1760907,"-14.0,0.0,0.0","8.0,0.0,0.0","-25.0,0.0,0.0","37.0,0.0,0.0","0,0,0"
1747092314.2262573,"-13.0,0.0,0.0","8.0,0.0,0.0","-24.0,0.0,0.0","36.0,0.0,0.0","0,0,0"
1747092314.2765977,"-13.0,0.0,0.0","8.0,0.0,0.0","-23.0,0.0,0.0","35.0,0.0,0.0","0,0,0"
1747092314.326777,"-12.0,0.0,0.0","8.0,0.0,0.0","-22.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092314.3772879,"-12.0,0.0,0.0","6.0,0.0,0.0","-21.0,0.0,0.0","28.0,0.0,0.0","0,0,0"
1747092314.4275963,"-12.0,0.0,0.0","3.0,0.0,0.0","-21.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092314.4780207,"-11.0,0.0,0.0","-3.0,0.0,0.0","-20.0,0.0,0.0","19.0,0.0,0.0","0,0,0"
1747092314.528758,"-10.0,0.0,0.0","-8.0,0.0,0.0","-18.0,0.0,0.0","13.0,0.0,0.0","0,0,0"
1747092314.579055,"-9.0,0.0,0.0","-21.0,0.0,0.0","-16.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092314.62978,"-9.0,0.0,0.0","-25.0,0.0,0.0","-16.0,0.0,0.0","4.0,0.0,0.0","0,0,0"
1747092314.6799452,"-6.0,0.0,0.0","-32.0,0.0,0.0","-13.0,0.0,0.0","1.0,0.0,0.0","0,0,0"
1747092314.730236,"-6.0,0.0,0.0","-33.0,0.0,0.0","-12.0,0.0,0.0","1.0,0.0,0.0","0,0,0"
1747092314.7808547,"-6.0,0.0,0.0","-34.0,0.0,0.0","-11.0,0.0,0.0","-1.0,0.0,0.0","0,0,0"
1747092314.8309755,"-6.0,0.0,0.0","-35.0,0.0,0.0","-10.0,0.0,0.0","-2.0,0.0,0.0","0,0,0"
1747092314.8815715,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092314.9322422,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-5.0,0.0,0.0","0,0,0"
1747092314.983205,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-5.0,0.0,0.0","0,0,0"
1747092315.0336018,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.0845268,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.1346943,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.1849558,"-4.0,0.0,0.0","-35.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.235097,"-4.0,0.0,0.0","-34.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.2869418,"-5.0,0.0,0.0","-33.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.337488,"-5.0,0.0,0.0","-33.0,0.0,0.0","-9.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.3906367,"-5.0,0.0,0.0","-33.0,0.0,0.0","-10.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092315.4416473,"-6.0,0.0,0.0","-32.0,0.0,0.0","-11.0,0.0,0.0","-5.0,0.0,0.0","0,0,0"
1747092315.4931912,"-7.0,0.0,0.0","-31.0,0.0,0.0","-13.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092315.5439641,"-8.0,0.0,0.0","-30.0,0.0,0.0","-14.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092315.5952141,"-9.0,0.0,0.0","-29.0,0.0,0.0","-15.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092315.6476562,"-10.0,0.0,0.0","-28.0,0.0,0.0","-16.0,0.0,0.0","-3.0,0.0,0.0","0,0,0"
1747092315.6978643,"-11.0,0.0,0.0","-27.0,0.0,0.0","-19.0,0.0,0.0","-2.0,0.0,0.0","0,0,0"
1747092315.7485056,"-12.0,0.0,0.0","-27.0,0.0,0.0","-21.0,0.0,0.0","-1.0,0.0,0.0","0,0,0"
1747092315.7986069,"-15.0,0.0,0.0","-26.0,0.0,0.0","-26.0,0.0,0.0","2.0,0.0,0.0","0,0,0"
1747092315.8486936,"-18.0,0.0,0.0","-25.0,0.0,0.0","-28.0,0.0,0.0","4.0,0.0,0.0","0,0,0"
1747092315.8988304,"-20.0,0.0,0.0","-25.0,0.0,0.0","-28.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092315.9490569,"-20.0,0.0,0.0","-25.0,0.0,0.0","-28.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092315.999737,"-20.0,0.0,0.0","-24.0,0.0,0.0","-28.0,0.0,0.0","7.0,0.0,0.0","0,0,0"
1747092316.049776,"-20.0,0.0,0.0","-22.0,0.0,0.0","-28.0,0.0,0.0","7.0,0.0,0.0","0,0,0"
1747092316.0999486,"-20.0,0.0,0.0","-21.0,0.0,0.0","-28.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092316.1508405,"-20.0,0.0,0.0","-19.0,0.0,0.0","-28.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.2012844,"-20.0,0.0,0.0","-18.0,0.0,0.0","-28.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.2514532,"-20.0,0.0,0.0","-17.0,0.0,0.0","-28.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.3018467,"-19.0,0.0,0.0","-16.0,0.0,0.0","-27.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.359798,"-18.0,0.0,0.0","-16.0,0.0,0.0","-26.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.4104538,"-18.0,0.0,0.0","-16.0,0.0,0.0","-26.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.4613166,"-18.0,0.0,0.0","-16.0,0.0,0.0","-26.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.5124629,"-15.0,0.0,0.0","-16.0,0.0,0.0","-24.0,0.0,0.0","10.0,0.0,0.0","0,0,0"
1747092316.562598,"-13.0,0.0,0.0","-15.0,0.0,0.0","-22.0,0.0,0.0","10.0,0.0,0.0","0,0,0"
1747092316.612669,"-12.0,0.0,0.0","-14.0,0.0,0.0","-20.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.662888,"-12.0,0.0,0.0","-14.0,0.0,0.0","-20.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.713599,"-12.0,0.0,0.0","-14.0,0.0,0.0","-19.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092316.7637136,"-11.0,0.0,0.0","-14.0,0.0,0.0","-18.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092316.8138394,"-11.0,0.0,0.0","-16.0,0.0,0.0","-18.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092316.8639898,"-10.0,0.0,0.0","-17.0,0.0,0.0","-16.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092316.914818,"-9.0,0.0,0.0","-18.0,0.0,0.0","-13.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092316.964833,"-9.0,0.0,0.0","-19.0,0.0,0.0","-13.0,0.0,0.0","5.0,0.0,0.0","0,0,0"
1747092317.0150034,"-9.0,0.0,0.0","-21.0,0.0,0.0","-13.0,0.0,0.0","5.0,0.0,0.0","0,0,0"
1747092317.06538,"-9.0,0.0,0.0","-21.0,0.0,0.0","-13.0,0.0,0.0","5.0,0.0,0.0","0,0,0"
1747092317.1161947,"-9.0,0.0,0.0","-21.0,0.0,0.0","-13.0,0.0,0.0","4.0,0.0,0.0","0,0,0"
1747092317.166444,"-10.0,0.0,0.0","-21.0,0.0,0.0","-13.0,0.0,0.0","4.0,0.0,0.0","0,0,0"
1747092317.2176628,"-10.0,0.0,0.0","-21.0,0.0,0.0","-13.0,0.0,0.0","5.0,0.0,0.0","0,0,0"
1747092317.2686346,"-10.0,0.0,0.0","-21.0,0.0,0.0","-14.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092317.3195212,"-12.0,0.0,0.0","-18.0,0.0,0.0","-18.0,0.0,0.0","7.0,0.0,0.0","0,0,0"
1747092317.3695364,"-14.0,0.0,0.0","-13.0,0.0,0.0","-20.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092317.4200623,"-14.0,0.0,0.0","-13.0,0.0,0.0","-21.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092317.4707363,"-14.0,0.0,0.0","-13.0,0.0,0.0","-21.0,0.0,0.0","8.0,0.0,0.0","0,0,0"
1747092317.5209408,"-15.0,0.0,0.0","-13.0,0.0,0.0","-26.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
1747092317.571765,"-19.0,0.0,0.0","-15.0,0.0,0.0","-39.0,0.0,0.0","-5.0,0.0,0.0","0,0,0"
1747092317.6219172,"-28.0,0.0,0.0","-27.0,0.0,0.0","-59.0,0.0,0.0","-23.0,0.0,0.0","0,0,0"
1747092317.6725376,"-36.0,0.0,0.0","-47.0,0.0,0.0","-84.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
