timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092153.012426,"222.90,1031.01,337.40,1.34,-7.68,16.46,0.45,24.45,15.60,0.73,0.59,0.10,0.33","219.48,-917.73,656.25,-9.70,-0.98,5.79,-50.85,-45.90,20.70,0.76,-0.47,0.10,-0.44","-978.27,-25.88,-642.82,3.23,-18.41,-13.66,28.95,30.45,-18.90,0.07,-0.88,0.10,0.45","-801.51,736.33,197.02,-1.28,7.44,-0.73,43.35,17.40,-48.60,0.42,-0.15,0.59,0.67","-95.70,864.26,-407.71,-0.61,2.38,-2.26,6.00,-7.65,-19.20,0.20,0.24,0.81,0.49"
1747092153.0630994,"274.66,849.85,322.02,6.71,-7.56,-0.06,0.00,25.35,14.40,0.73,0.59,0.10,0.33","224.12,-808.11,620.36,-0.06,-8.96,9.15,-51.60,-47.40,18.90,0.76,-0.47,0.10,-0.44","-857.67,-68.11,-531.49,4.88,-9.27,1.77,31.20,31.95,-19.65,0.07,-0.88,0.10,0.46","-647.46,616.70,200.44,1.95,11.71,4.94,43.20,17.55,-50.85,0.41,-0.16,0.59,0.67","-100.34,875.24,-415.04,0.43,0.61,-1.65,6.15,-5.55,-19.35,0.20,0.24,0.81,0.49"
1747092153.1178007,"293.70,861.57,315.43,-2.50,-8.54,2.13,-1.20,25.95,16.05,0.73,0.60,0.09,0.33","238.28,-797.12,610.84,-7.74,-9.39,3.60,-51.60,-47.10,20.25,0.76,-0.47,0.10,-0.43","-797.36,-78.37,-493.90,5.18,-3.54,3.05,31.95,31.20,-19.65,0.08,-0.88,0.10,0.46","-643.55,609.38,209.96,-3.60,11.77,-0.98,43.65,17.40,-50.40,0.40,-0.16,0.60,0.67","-100.10,872.56,-411.13,-0.18,1.04,-1.16,6.60,-5.55,-20.55,0.20,0.24,0.81,0.49"
1747092153.1689718,"304.93,859.13,337.16,-2.87,-9.09,7.32,-1.35,25.80,18.00,0.73,0.60,0.09,0.33","258.55,-846.44,639.65,-5.49,-13.29,-4.39,-50.10,-45.90,19.95,0.76,-0.48,0.09,-0.43","-819.34,-89.11,-532.23,8.54,-4.33,1.34,30.45,31.65,-20.40,0.08,-0.88,0.10,0.46","-682.62,635.50,229.98,-0.43,10.30,-5.18,44.10,18.90,-50.10,0.40,-0.17,0.60,0.67","-95.46,875.00,-414.55,-1.89,-1.22,-0.61,6.75,-6.60,-21.75,0.20,0.24,0.81,0.49"
1747092153.2199655,"297.36,864.99,345.21,-2.81,-6.52,9.39,-1.80,25.05,16.50,0.73,0.60,0.09,0.33","253.17,-832.03,629.88,-7.56,-10.98,-5.12,-51.45,-45.75,18.75,0.76,-0.48,0.09,-0.43","-850.10,-53.71,-563.23,-1.77,0.24,-6.10,32.40,31.20,-18.60,0.08,-0.88,0.10,0.47","-717.28,649.90,229.74,-1.34,10.55,-6.46,42.75,16.80,-51.30,0.40,-0.17,0.60,0.67","-85.94,875.24,-422.36,-0.85,-1.58,-0.18,4.65,-4.35,-20.85,0.20,0.24,0.81,0.49"
1747092153.2703598,"303.95,903.32,336.43,-2.07,-4.94,8.48,-1.20,24.00,16.35,0.73,0.60,0.08,0.33","262.45,-881.10,647.46,-5.92,-7.20,-5.98,-51.00,-45.30,16.20,0.76,-0.48,0.09,-0.43","-850.34,-90.33,-580.32,3.23,-3.48,-3.90,31.05,30.30,-19.05,0.09,-0.88,0.10,0.47","-735.60,666.50,234.38,1.77,3.78,-4.82,44.40,17.10,-52.50,0.40,-0.17,0.60,0.67","-96.92,872.31,-414.55,-1.28,-2.68,1.16,7.35,-5.25,-19.35,0.21,0.24,0.81,0.49"
1747092153.3211143,"297.85,894.77,330.08,-0.98,-7.93,7.87,-2.40,25.05,18.75,0.73,0.60,0.08,0.33","262.69,-876.95,631.59,-6.04,-7.38,-5.92,-51.90,-44.40,19.20,0.76,-0.49,0.08,-0.43","-850.83,-97.66,-593.02,-6.71,-6.46,-5.24,32.40,31.20,-21.15,0.09,-0.88,0.10,0.47","-749.51,661.87,242.19,0.73,3.42,-4.33,42.60,14.10,-50.40,0.40,-0.17,0.60,0.67","-95.46,884.52,-418.94,-0.73,-2.44,1.28,7.35,-6.30,-19.35,0.21,0.24,0.81,0.49"
1747092153.371895,"294.68,933.59,338.13,2.74,-4.45,1.10,-1.95,24.00,18.15,0.72,0.60,0.07,0.33","277.59,-908.45,654.30,-3.11,-0.55,2.32,-51.30,-45.60,17.85,0.75,-0.49,0.08,-0.43","-913.57,-64.45,-573.24,3.96,-9.82,-0.49,30.30,29.85,-19.05,0.09,-0.87,0.10,0.47","-761.23,719.48,201.17,-0.12,2.07,0.12,43.35,15.60,-51.15,0.40,-0.18,0.60,0.67","-105.22,889.16,-411.13,-0.49,-2.50,1.22,5.40,-6.30,-20.10,0.21,0.24,0.81,0.49"
1747092153.4221122,"311.77,917.48,341.80,7.26,-5.49,-5.00,-1.80,26.10,16.50,0.72,0.60,0.07,0.33","254.40,-906.25,643.80,-0.37,1.22,5.55,-50.85,-46.35,18.60,0.75,-0.49,0.08,-0.43","-951.90,-68.11,-590.09,8.90,-10.43,3.29,32.40,29.25,-19.65,0.09,-0.87,0.10,0.47","-762.70,725.34,220.46,-0.18,3.48,1.16,43.20,16.80,-51.60,0.40,-0.18,0.60,0.67","-94.97,884.52,-413.57,-0.24,-1.89,1.10,6.00,-7.65,-19.20,0.21,0.24,0.81,0.49"
1747092153.4722717,"282.23,989.50,352.78,6.77,-3.90,-15.00,-1.95,24.00,15.60,0.72,0.60,0.07,0.33","269.29,-946.53,662.35,2.56,3.29,13.96,-49.50,-44.85,17.55,0.76,-0.49,0.08,-0.42","-959.47,-115.97,-578.37,-1.10,-8.17,8.66,30.45,30.15,-18.90,0.09,-0.87,0.10,0.47","-800.29,751.47,200.93,-0.30,3.05,2.93,43.65,16.65,-51.45,0.40,-0.18,0.60,0.67","-101.81,886.96,-405.52,-1.52,-0.92,0.98,6.90,-6.75,-19.05,0.21,0.24,0.81,0.49"
1747092153.5249147,"264.65,1064.21,367.92,7.13,-1.58,-28.90,-1.05,27.30,17.25,0.72,0.60,0.07,0.32","260.99,-1018.31,652.34,4.94,5.85,32.99,-50.55,-47.40,16.80,0.76,-0.49,0.09,-0.41","-1101.07,-82.28,-588.62,-1.71,-7.32,26.59,32.10,29.55,-18.75,0.09,-0.87,0.10,0.48","-865.48,756.10,191.90,0.73,9.21,14.27,42.00,16.65,-52.20,0.39,-0.18,0.60,0.67","-101.56,870.12,-404.05,-3.96,-2.50,2.56,6.30,-6.90,-19.20,0.21,0.24,0.81,0.49"
1747092153.582517,"231.93,1126.22,325.93,5.12,-1.40,-56.65,0.60,22.65,16.65,0.73,0.60,0.09,0.31","176.27,-1026.37,698.00,20.67,10.06,58.17,-48.00,-46.65,16.80,0.78,-0.48,0.10,-0.40","-1174.56,53.47,-650.15,-14.09,-9.63,43.05,31.35,32.25,-20.25,0.08,-0.86,0.12,0.48","-905.27,822.51,173.58,1.95,14.57,33.29,41.25,18.15,-53.25,0.39,-0.18,0.60,0.67","-94.24,878.91,-406.74,-2.68,-0.37,1.34,7.05,-4.95,-19.95,0.21,0.24,0.81,0.50"
1747092153.6329634,"197.75,1092.77,287.84,11.28,-4.02,-88.60,1.35,23.10,16.50,0.73,0.60,0.11,0.29","177.49,-1041.75,720.70,38.96,14.51,75.37,-46.20,-48.45,20.70,0.78,-0.48,0.10,-0.40","-1058.11,51.76,-581.30,-12.01,1.28,44.70,28.80,33.00,-17.70,0.07,-0.86,0.14,0.49","-813.72,822.02,154.54,10.73,8.11,41.16,42.15,21.60,-52.65,0.37,-0.18,0.61,0.68","-111.33,890.38,-415.28,-0.18,4.08,0.43,5.25,-4.65,-18.45,0.21,0.24,0.81,0.50"
1747092153.6835284,"173.83,1094.48,339.84,-3.66,-4.63,-96.77,4.95,21.15,15.75,0.74,0.60,0.14,0.25","152.34,-890.87,714.11,48.60,17.87,88.66,-44.85,-51.00,19.95,0.80,-0.45,0.12,-0.37","-1079.59,131.35,-539.06,-1.46,-9.51,39.27,29.40,35.10,-21.45,0.05,-0.85,0.16,0.49","-820.80,894.53,137.94,12.26,15.61,33.11,42.00,21.45,-53.25,0.35,-0.17,0.62,0.68","-61.52,877.69,-396.73,-0.55,2.13,-0.43,6.00,-5.40,-19.50,0.21,0.24,0.81,0.50"
1747092153.7340147,"108.15,968.26,325.44,-7.87,0.61,-106.46,7.50,18.15,16.50,0.74,0.60,0.14,0.25","51.51,-936.77,754.64,37.93,30.85,101.95,-41.40,-52.05,21.90,0.83,-0.42,0.14,-0.34","-1013.67,69.58,-520.26,12.62,-5.24,27.13,28.05,36.15,-18.45,0.05,-0.85,0.16,0.49","-744.14,885.50,122.80,12.93,14.63,12.56,42.00,21.15,-53.55,0.34,-0.16,0.63,0.68","-110.60,885.50,-423.58,0.06,1.28,-1.34,5.70,-6.00,-20.55,0.20,0.24,0.81,0.50"
1747092153.7846751,"25.64,1058.84,301.27,-8.54,-4.15,-115.00,9.60,16.05,17.10,0.76,0.59,0.18,0.21","16.36,-859.13,751.71,37.56,33.54,105.12,-37.65,-52.50,23.85,0.83,-0.42,0.14,-0.34","-957.27,-5.62,-453.86,-4.15,-18.05,13.23,28.20,34.80,-19.65,0.05,-0.85,0.18,0.50","-785.16,839.84,78.37,6.34,13.54,-10.49,40.20,21.15,-54.90,0.34,-0.16,0.63,0.68","-77.39,877.69,-439.45,0.79,1.65,-1.95,6.30,-7.65,-18.45,0.20,0.24,0.81,0.50"
1747092153.8349547,"-37.35,964.11,279.79,-7.32,1.46,-114.08,12.60,12.15,18.75,0.78,0.57,0.22,0.16","-101.56,-857.18,723.14,40.79,43.23,120.12,-33.90,-53.10,27.15,0.86,-0.38,0.17,-0.29","-998.05,135.74,-464.11,-27.20,-7.20,-12.13,28.20,37.05,-17.85,0.04,-0.84,0.18,0.50","-760.01,720.95,117.19,-9.45,12.20,-28.29,41.10,20.55,-55.80,0.34,-0.16,0.64,0.67","-82.03,884.03,-415.77,-0.55,-2.19,-2.32,6.75,-6.15,-19.95,0.20,0.24,0.81,0.50"
1747092153.8851585,"-166.02,900.39,261.96,2.44,-19.70,-130.55,17.40,7.20,17.55,0.79,0.55,0.26,0.10","-233.89,-731.69,717.04,42.01,36.89,119.69,-29.25,-54.15,28.95,0.88,-0.34,0.21,-0.24","-876.47,-71.29,-363.52,23.96,-39.70,-8.96,29.70,36.60,-18.15,0.06,-0.84,0.18,0.51","-734.38,633.06,26.61,2.07,2.19,-50.91,42.15,17.55,-57.60,0.35,-0.17,0.64,0.66","-105.22,879.88,-404.79,0.67,3.78,-1.95,5.70,-6.00,-20.55,0.20,0.24,0.81,0.50"
1747092153.9373157,"-239.75,850.59,261.96,-6.77,-21.59,-127.01,18.30,5.40,18.15,0.79,0.55,0.26,0.10","-256.35,-685.55,701.66,34.63,36.04,121.52,-26.70,-54.75,28.35,0.88,-0.34,0.21,-0.24","-821.29,-187.26,-334.72,-15.49,-39.76,-10.91,28.80,34.20,-16.95,0.06,-0.84,0.18,0.51","-668.95,551.51,101.07,16.10,-3.05,-55.06,41.40,20.10,-56.55,0.35,-0.17,0.64,0.66","-86.67,859.62,-433.11,0.30,1.16,-1.89,5.55,-6.15,-20.25,0.20,0.24,0.81,0.50"
1747092153.9879181,"-318.60,803.22,288.82,-24.27,4.70,-119.02,19.65,-1.95,17.40,0.80,0.53,0.29,0.04","-383.55,-617.92,722.17,46.46,29.76,110.61,-22.50,-54.15,30.75,0.90,-0.30,0.25,-0.19","-878.66,95.70,-371.58,-21.83,-13.11,-26.28,29.85,36.15,-16.50,0.06,-0.83,0.16,0.53","-691.89,559.81,94.73,28.90,-2.87,-66.10,42.45,15.00,-57.60,0.38,-0.19,0.64,0.65","-78.61,889.16,-454.83,-0.85,-2.13,-2.07,5.40,-6.00,-19.80,0.20,0.24,0.81,0.50"
1747092154.0453975,"-524.90,867.43,421.63,-9.63,-19.82,-116.58,23.25,-7.20,17.55,0.80,0.50,0.33,-0.03","-457.27,-558.11,801.76,33.54,29.51,106.40,-14.85,-49.95,33.00,0.91,-0.25,0.28,-0.14","-870.12,117.68,-459.72,-21.59,-54.70,-39.15,32.40,35.55,-13.80,0.07,-0.82,0.14,0.55","-684.81,509.03,82.52,39.27,-9.94,-81.89,42.15,10.20,-56.85,0.41,-0.21,0.64,0.62","-99.12,857.91,-429.69,-1.10,-2.62,-1.52,7.50,-6.15,-19.95,0.20,0.23,0.81,0.50"
1747092154.0970397,"-519.29,715.58,232.91,-13.17,-13.78,-113.48,21.75,-10.50,19.80,0.80,0.50,0.33,-0.03","-512.94,-481.93,725.83,26.10,28.17,104.88,-13.95,-52.05,32.10,0.91,-0.25,0.28,-0.14","-955.57,74.71,-431.40,8.29,-62.80,-46.10,32.85,34.50,-13.20,0.07,-0.82,0.14,0.55","-667.48,447.51,153.32,45.30,-13.96,-88.84,44.70,9.30,-57.30,0.41,-0.21,0.64,0.62","-111.82,881.35,-418.46,-1.40,1.16,0.37,7.65,-6.30,-19.80,0.20,0.23,0.81,0.50"
1747092154.1470995,"-670.90,520.02,355.47,15.43,-11.40,-112.56,22.50,-18.15,19.80,0.80,0.47,0.36,-0.08","-522.95,-379.64,761.23,34.39,23.29,95.61,-8.70,-48.30,31.80,0.92,-0.21,0.31,-0.09","-751.71,-209.47,-285.89,-42.13,-79.27,-58.60,36.60,33.00,-10.05,0.10,-0.80,0.12,0.58","-824.71,213.62,10.01,22.26,-8.96,-95.43,43.50,2.85,-55.50,0.45,-0.23,0.64,0.58","-94.48,863.77,-434.81,-0.24,-6.34,-2.50,5.70,-6.00,-20.10,0.20,0.23,0.81,0.50"
1747092154.1972136,"-601.56,513.67,309.81,1.22,-7.74,-104.94,23.40,-21.75,19.95,0.80,0.44,0.39,-0.14","-651.12,-243.65,783.69,20.12,24.09,88.11,-6.90,-47.25,32.85,0.92,-0.18,0.34,-0.05","-817.63,-123.78,-199.46,-6.71,-80.06,-54.76,37.50,31.20,-8.40,0.12,-0.78,0.08,0.61","-754.88,320.80,81.54,49.27,-23.05,-90.98,42.75,-0.60,-56.10,0.49,-0.25,0.63,0.54","-78.12,864.50,-423.10,1.22,-1.89,-1.89,6.15,-5.55,-18.30,0.20,0.23,0.81,0.50"
1747092154.247276,"-711.67,597.90,490.72,-14.94,-17.20,-79.21,21.90,-26.70,23.25,0.79,0.42,0.41,-0.18","-694.09,-163.57,768.31,26.89,23.66,91.77,-2.40,-43.35,34.35,0.92,-0.14,0.35,-0.01","-852.05,-159.18,-75.19,-2.81,-59.70,-25.30,40.95,29.70,-1.80,0.13,-0.75,0.05,0.65","-803.47,221.92,117.92,90.06,-38.78,-115.49,43.35,-7.05,-54.90,0.54,-0.26,0.62,0.50","-96.19,874.02,-418.46,1.46,-3.35,-1.28,5.55,-6.90,-18.75,0.20,0.23,0.81,0.49"
1747092154.2979898,"-711.67,597.90,490.72,-14.94,-17.20,-79.21,21.90,-26.70,23.25,0.79,0.42,0.41,-0.18","-694.09,-163.57,768.31,26.89,23.66,91.77,-2.40,-43.35,34.35,0.92,-0.14,0.35,-0.01","-852.05,-159.18,-75.19,-2.81,-59.70,-25.30,40.95,29.70,-1.80,0.13,-0.75,0.05,0.65","-803.47,221.92,117.92,90.06,-38.78,-115.49,43.35,-7.05,-54.90,0.54,-0.26,0.62,0.50","-96.19,874.02,-418.46,1.46,-3.35,-1.28,5.55,-6.90,-18.75,0.20,0.23,0.81,0.49"
1747092154.3488233,"-711.67,597.90,490.72,-14.94,-17.20,-79.21,21.90,-26.70,23.25,0.79,0.42,0.41,-0.18","-694.09,-163.57,768.31,26.89,23.66,91.77,-2.40,-43.35,34.35,0.92,-0.14,0.35,-0.01","-852.05,-159.18,-75.19,-2.81,-59.70,-25.30,40.95,29.70,-1.80,0.13,-0.75,0.05,0.65","-803.47,221.92,117.92,90.06,-38.78,-115.49,43.35,-7.05,-54.90,0.54,-0.26,0.62,0.50","-96.19,874.02,-418.46,1.46,-3.35,-1.28,5.55,-6.90,-18.75,0.20,0.23,0.81,0.49"
1747092154.3988824,"-820.07,378.42,465.58,-19.63,-23.17,-74.88,21.60,-33.60,25.05,0.79,0.39,0.43,-0.22","-670.65,-186.03,708.01,13.78,14.27,59.76,-0.75,-39.45,34.95,0.92,-0.10,0.37,0.03","-932.37,-326.17,-41.26,-50.06,-74.15,-21.40,42.00,27.75,0.00,0.14,-0.73,0.03,0.67","-841.55,13.43,62.26,77.32,-15.73,-69.33,42.30,-14.10,-50.40,0.60,-0.27,0.62,0.43","-74.71,878.91,-408.20,2.44,-3.05,-1.40,6.75,-6.90,-19.95,0.21,0.23,0.81,0.49"
1747092154.4489536,"-801.76,366.70,426.76,-37.68,-11.77,-81.58,20.25,-35.25,23.40,0.79,0.35,0.44,-0.25","-719.24,14.65,722.66,43.78,-10.37,39.57,-1.65,-37.80,35.10,0.92,-0.08,0.38,0.06","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-919.43,43.21,95.70,58.78,-13.23,-23.11,41.25,-18.15,-49.05,0.63,-0.27,0.62,0.39","-121.09,857.18,-416.50,3.23,-0.18,-2.93,5.55,-8.10,-20.25,0.21,0.23,0.81,0.49"
1747092154.4992337,"-821.29,75.19,277.59,-26.40,-17.80,-63.60,17.40,-41.25,22.65,0.79,0.30,0.46,-0.28","-718.99,48.34,806.40,16.22,5.43,38.60,3.00,-35.40,39.90,0.92,-0.04,0.38,0.07","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-957.52,160.16,124.51,50.67,-2.44,-22.44,40.50,-19.65,-46.50,0.65,-0.25,0.62,0.36","-104.25,869.87,-449.46,0.73,4.27,-5.85,6.00,-8.10,-19.95,0.21,0.23,0.81,0.49"
1747092154.549551,"-838.38,103.76,446.78,16.04,-6.89,-45.49,18.15,-43.95,23.70,0.79,0.28,0.46,-0.30","-740.97,-15.14,764.65,-2.50,10.43,45.37,2.25,-33.30,39.45,0.92,-0.02,0.39,0.08","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-927.25,89.84,134.77,9.76,6.46,-29.33,40.65,-21.60,-45.60,0.66,-0.25,0.62,0.34","-91.55,881.35,-412.11,0.43,8.35,-6.46,7.35,-7.50,-20.85,0.20,0.23,0.82,0.49"
1747092154.6001618,"-788.82,-34.42,526.37,0.55,-10.73,-26.95,15.60,-45.90,25.20,0.79,0.28,0.46,-0.30","-719.97,-22.46,768.31,31.22,7.13,30.61,2.25,-31.80,38.40,0.92,-0.02,0.39,0.08","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-985.60,136.96,263.92,10.55,5.67,-31.04,39.60,-22.05,-46.35,0.66,-0.25,0.62,0.34","-104.25,835.21,-433.11,-1.58,7.20,-6.95,6.75,-8.10,-19.95,0.20,0.23,0.82,0.49"
1747092154.650357,"-875.00,-78.86,513.43,7.44,-7.20,-0.37,14.25,-49.50,24.30,0.78,0.26,0.46,-0.32","-733.64,91.55,781.74,-47.80,16.46,24.21,4.95,-31.20,37.95,0.91,0.01,0.40,0.10","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-978.27,10.50,32.72,-59.63,20.24,-17.07,38.55,-23.55,-48.45,0.66,-0.28,0.62,0.33","-103.52,869.14,-393.80,1.71,1.34,-3.84,6.30,-7.65,-19.95,0.20,0.22,0.82,0.49"
1747092154.7020345,"-858.89,-66.16,497.56,-6.65,-5.85,-4.27,16.65,-48.30,26.40,0.78,0.26,0.46,-0.32","-715.58,96.19,787.35,13.72,-2.93,-7.99,4.35,-31.05,39.15,0.91,0.00,0.40,0.11","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-957.52,18.31,17.82,18.29,-2.01,19.82,39.00,-23.85,-49.50,0.65,-0.29,0.62,0.34","-103.52,881.10,-413.09,4.02,-2.26,-0.73,6.90,-7.50,-20.55,0.20,0.22,0.82,0.49"
1747092154.752129,"-875.73,143.31,516.85,11.77,-0.98,2.62,14.70,-47.55,26.10,0.78,0.26,0.46,-0.33","-747.31,92.28,739.99,16.40,-4.08,-13.35,4.50,-30.45,37.50,0.91,0.00,0.40,0.11","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-986.08,61.03,31.49,30.85,-10.06,25.79,38.40,-22.20,-49.05,0.65,-0.29,0.62,0.34","-115.48,872.07,-417.97,3.23,-5.43,2.19,8.25,-7.65,-22.20,0.20,0.22,0.82,0.49"
1747092154.8029382,"-847.90,68.36,498.29,0.00,2.32,9.51,14.10,-46.20,25.20,0.78,0.26,0.46,-0.33","-739.26,124.02,762.70,-7.01,-7.93,-13.72,4.20,-30.90,37.95,0.91,0.01,0.40,0.09","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-992.92,97.66,63.72,5.85,2.44,24.15,40.50,-22.20,-46.50,0.65,-0.27,0.62,0.34","-127.20,846.68,-428.95,2.26,-4.76,2.38,6.00,-7.35,-20.25,0.20,0.22,0.82,0.48"
1747092154.8530838,"-837.16,-29.30,456.30,12.99,8.60,20.61,14.10,-45.90,24.90,0.79,0.26,0.46,-0.32","-695.56,105.22,772.46,14.15,-8.60,-35.30,4.80,-31.35,39.45,0.92,0.01,0.39,0.08","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-932.86,119.39,85.69,1.34,-0.67,46.34,40.05,-19.50,-48.75,0.64,-0.27,0.63,0.35","-137.45,857.42,-442.63,1.10,-4.45,3.96,7.50,-8.55,-19.95,0.20,0.22,0.82,0.48"
1747092154.903305,"-807.13,44.43,474.61,23.54,12.07,30.79,14.40,-45.90,24.45,0.79,0.26,0.46,-0.32","-688.48,54.20,730.71,20.55,-4.63,-43.84,2.25,-31.80,38.70,0.92,0.01,0.39,0.08","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-900.39,153.81,85.45,-5.24,-2.99,55.43,40.20,-19.95,-48.30,0.64,-0.27,0.63,0.35","-119.14,864.99,-457.76,0.00,-6.04,3.29,7.05,-9.30,-19.95,0.20,0.22,0.82,0.48"
1747092154.953755,"-816.16,37.35,465.33,-10.49,26.04,47.44,18.15,-45.45,23.70,0.79,0.28,0.46,-0.31","-704.10,94.48,782.47,-21.59,-9.82,-48.78,1.50,-35.10,40.20,0.92,0.01,0.39,0.05","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-901.12,160.40,51.02,-51.52,11.10,63.66,40.65,-17.25,-48.45,0.63,-0.25,0.63,0.38","-123.78,848.63,-422.36,1.28,-8.29,3.54,6.60,-7.95,-20.55,0.21,0.23,0.82,0.48"
1747092155.0066903,"-809.33,168.94,456.79,9.51,17.87,57.20,17.55,-44.10,22.05,0.79,0.29,0.46,-0.28","-749.51,-11.23,770.51,-39.82,-1.71,-52.13,1.05,-36.00,40.05,0.92,0.00,0.38,0.01","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-779.05,244.14,84.72,-51.22,-0.92,82.62,42.30,-12.60,-48.30,0.60,-0.25,0.63,0.42","-135.99,843.75,-441.16,-1.40,-3.66,6.16,7.05,-6.15,-21.75,0.21,0.23,0.82,0.48"
1747092155.0567994,"-813.48,86.91,472.17,5.30,32.56,70.12,18.30,-41.10,21.45,0.79,0.29,0.46,-0.28","-676.76,-102.05,739.50,-24.82,-19.33,-75.37,0.30,-36.75,39.30,0.93,-0.03,0.38,-0.02","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-824.46,273.68,77.64,-55.73,20.91,100.18,44.10,-10.80,-49.05,0.57,-0.24,0.63,0.47","-110.84,856.93,-469.73,0.18,-4.33,4.08,6.75,-8.55,-18.45,0.21,0.23,0.82,0.48"
1747092155.1076126,"-794.92,429.69,437.01,15.49,15.98,83.29,19.50,-39.00,18.00,0.79,0.32,0.46,-0.25","-748.29,-112.55,832.03,-18.54,-29.82,-87.01,-1.35,-39.60,37.95,0.93,-0.03,0.38,-0.02","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-598.14,386.48,77.88,-83.78,11.52,110.79,43.05,-7.50,-51.15,0.57,-0.24,0.63,0.47","-98.63,838.62,-461.43,-5.00,-4.02,6.95,7.05,-6.15,-21.45,0.21,0.23,0.82,0.48"
1747092155.1590126,"-794.92,429.69,437.01,15.49,15.98,83.29,19.50,-39.00,18.00,0.79,0.32,0.46,-0.25","-748.29,-112.55,832.03,-18.54,-29.82,-87.01,-1.35,-39.60,37.95,0.93,-0.03,0.38,-0.02","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-598.14,386.48,77.88,-83.78,11.52,110.79,43.05,-7.50,-51.15,0.57,-0.24,0.63,0.47","-98.63,838.62,-461.43,-5.00,-4.02,6.95,7.05,-6.15,-21.45,0.21,0.23,0.82,0.48"
1747092155.209675,"-749.27,605.23,343.51,21.22,20.91,105.55,23.85,-29.10,16.95,0.80,0.38,0.44,-0.15","-605.47,-356.44,797.12,-7.87,-35.55,-112.26,-7.65,-46.05,36.00,0.93,-0.11,0.35,-0.10","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-766.11,560.06,149.17,-58.48,3.78,82.19,44.40,6.30,-51.75,0.48,-0.21,0.62,0.59","-82.52,875.00,-420.17,-2.19,0.55,1.83,7.05,-6.15,-19.95,0.21,0.24,0.81,0.49"
1747092155.2599523,"-670.41,499.02,374.27,-2.56,25.18,110.43,22.95,-24.45,15.30,0.80,0.38,0.44,-0.15","-531.98,-393.31,791.75,-49.09,-16.28,-97.99,-11.85,-48.75,36.30,0.92,-0.15,0.32,-0.16","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-728.27,595.22,225.34,-41.52,12.07,61.46,44.70,6.00,-49.65,0.44,-0.20,0.61,0.63","-140.87,853.76,-430.42,-7.13,-2.07,6.28,5.25,-6.60,-19.50,0.21,0.24,0.81,0.49"
1747092155.3100429,"-659.18,658.69,317.87,9.82,20.24,116.95,23.85,-21.90,16.95,0.80,0.41,0.43,-0.10","-487.06,-587.40,805.42,-28.29,-13.17,-108.11,-15.30,-49.20,35.85,0.92,-0.15,0.32,-0.16","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-809.08,684.33,195.31,-25.55,-7.44,38.23,44.25,9.45,-49.50,0.44,-0.20,0.61,0.63","-55.66,884.03,-462.89,-3.60,1.52,2.01,6.75,-7.35,-20.25,0.21,0.24,0.81,0.49"
1747092155.3601508,"-532.96,779.30,327.15,-8.23,12.20,120.00,24.75,-17.55,14.85,0.80,0.45,0.40,-0.04","-463.13,-547.12,845.46,-35.43,-15.24,-90.92,-17.40,-51.00,34.05,0.91,-0.19,0.31,-0.21","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-786.87,558.11,219.24,-30.43,-3.48,22.87,45.45,10.35,-51.15,0.42,-0.19,0.60,0.65","-111.57,862.06,-405.52,-5.43,-1.58,1.40,5.55,-6.90,-19.20,0.21,0.24,0.81,0.49"
